,_id,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
0,5e9ed0b93b43ce83895586a8,10/04/2020,10,4,2020,61,1,Afghanistan,AF,AFG,37172386
1,5e9ed0b93b43ce83895586a9,09/04/2020,9,4,2020,56,3,Afghanistan,AF,AFG,37172386
2,5e9ed0b93b43ce83895586aa,08/04/2020,8,4,2020,30,4,Afghanistan,AF,AFG,37172386
3,5e9ed0b93b43ce83895586ab,07/04/2020,7,4,2020,38,0,Afghanistan,AF,AFG,37172386
4,5e9ed0b93b43ce83895586ac,06/04/2020,6,4,2020,29,2,Afghanistan,AF,AFG,37172386
5,5e9ed0b93b43ce83895586ad,05/04/2020,5,4,2020,35,1,Afghanistan,AF,AFG,37172386
6,5e9ed0b93b43ce83895586ae,04/04/2020,4,4,2020,0,0,Afghanistan,AF,AFG,37172386
7,5e9ed0b93b43ce83895586af,03/04/2020,3,4,2020,43,0,Afghanistan,AF,AFG,37172386
8,5e9ed0b93b43ce83895586b0,02/04/2020,2,4,2020,26,0,Afghanistan,AF,AFG,37172386
9,5e9ed0b93b43ce83895586b1,01/04/2020,1,4,2020,25,0,Afghanistan,AF,AFG,37172386
10,5e9ed0b93b43ce83895586b2,31/03/2020,31,3,2020,27,0,Afghanistan,AF,AFG,37172386
11,5e9ed0b93b43ce83895586b3,30/03/2020,30,3,2020,8,1,Afghanistan,AF,AFG,37172386
12,5e9ed0b93b43ce83895586b4,29/03/2020,29,3,2020,15,1,Afghanistan,AF,AFG,37172386
13,5e9ed0b93b43ce83895586b5,28/03/2020,28,3,2020,16,1,Afghanistan,AF,AFG,37172386
14,5e9ed0b93b43ce83895586b6,27/03/2020,27,3,2020,0,0,Afghanistan,AF,AFG,37172386
15,5e9ed0b93b43ce83895586b7,26/03/2020,26,3,2020,33,0,Afghanistan,AF,AFG,37172386
16,5e9ed0b93b43ce83895586b8,25/03/2020,25,3,2020,2,0,Afghanistan,AF,AFG,37172386
17,5e9ed0b93b43ce83895586b9,24/03/2020,24,3,2020,6,1,Afghanistan,AF,AFG,37172386
18,5e9ed0b93b43ce83895586ba,23/03/2020,23,3,2020,10,0,Afghanistan,AF,AFG,37172386
19,5e9ed0b93b43ce83895586bb,22/03/2020,22,3,2020,0,0,Afghanistan,AF,AFG,37172386
20,5e9ed0b93b43ce83895586bc,21/03/2020,21,3,2020,2,0,Afghanistan,AF,AFG,37172386
21,5e9ed0b93b43ce83895586bd,20/03/2020,20,3,2020,0,0,Afghanistan,AF,AFG,37172386
22,5e9ed0b93b43ce83895586be,19/03/2020,19,3,2020,0,0,Afghanistan,AF,AFG,37172386
23,5e9ed0b93b43ce83895586bf,18/03/2020,18,3,2020,1,0,Afghanistan,AF,AFG,37172386
24,5e9ed0b93b43ce83895586c0,17/03/2020,17,3,2020,5,0,Afghanistan,AF,AFG,37172386
25,5e9ed0b93b43ce83895586c1,16/03/2020,16,3,2020,6,0,Afghanistan,AF,AFG,37172386
26,5e9ed0b93b43ce83895586c2,15/03/2020,15,3,2020,3,0,Afghanistan,AF,AFG,37172386
27,5e9ed0b93b43ce83895586c3,11/03/2020,11,3,2020,3,0,Afghanistan,AF,AFG,37172386
28,5e9ed0b93b43ce83895586c4,08/03/2020,8,3,2020,3,0,Afghanistan,AF,AFG,37172386
29,5e9ed0b93b43ce83895586c5,02/03/2020,2,3,2020,0,0,Afghanistan,AF,AFG,37172386
30,5e9ed0b93b43ce83895586c6,01/03/2020,1,3,2020,0,0,Afghanistan,AF,AFG,37172386
31,5e9ed0b93b43ce83895586c7,29/02/2020,29,2,2020,0,0,Afghanistan,AF,AFG,37172386
32,5e9ed0b93b43ce83895586c8,28/02/2020,28,2,2020,0,0,Afghanistan,AF,AFG,37172386
33,5e9ed0b93b43ce83895586c9,27/02/2020,27,2,2020,0,0,Afghanistan,AF,AFG,37172386
34,5e9ed0b93b43ce83895586ca,26/02/2020,26,2,2020,0,0,Afghanistan,AF,AFG,37172386
35,5e9ed0b93b43ce83895586cb,25/02/2020,25,2,2020,1,0,Afghanistan,AF,AFG,37172386
36,5e9ed0b93b43ce83895586cc,24/02/2020,24,2,2020,0,0,Afghanistan,AF,AFG,37172386
37,5e9ed0b93b43ce83895586cd,23/02/2020,23,2,2020,0,0,Afghanistan,AF,AFG,37172386
38,5e9ed0b93b43ce83895586ce,22/02/2020,22,2,2020,0,0,Afghanistan,AF,AFG,37172386
39,5e9ed0b93b43ce83895586cf,21/02/2020,21,2,2020,0,0,Afghanistan,AF,AFG,37172386
40,5e9ed0b93b43ce83895586d0,20/02/2020,20,2,2020,0,0,Afghanistan,AF,AFG,37172386
41,5e9ed0b93b43ce83895586d1,19/02/2020,19,2,2020,0,0,Afghanistan,AF,AFG,37172386
42,5e9ed0b93b43ce83895586d2,18/02/2020,18,2,2020,0,0,Afghanistan,AF,AFG,37172386
43,5e9ed0b93b43ce83895586d3,17/02/2020,17,2,2020,0,0,Afghanistan,AF,AFG,37172386
44,5e9ed0b93b43ce83895586d4,16/02/2020,16,2,2020,0,0,Afghanistan,AF,AFG,37172386
45,5e9ed0b93b43ce83895586d5,15/02/2020,15,2,2020,0,0,Afghanistan,AF,AFG,37172386
46,5e9ed0b93b43ce83895586d6,14/02/2020,14,2,2020,0,0,Afghanistan,AF,AFG,37172386
47,5e9ed0b93b43ce83895586d7,13/02/2020,13,2,2020,0,0,Afghanistan,AF,AFG,37172386
48,5e9ed0b93b43ce83895586d8,12/02/2020,12,2,2020,0,0,Afghanistan,AF,AFG,37172386
49,5e9ed0b93b43ce83895586d9,11/02/2020,11,2,2020,0,0,Afghanistan,AF,AFG,37172386
50,5e9ed0b93b43ce83895586da,10/02/2020,10,2,2020,0,0,Afghanistan,AF,AFG,37172386
51,5e9ed0b93b43ce83895586db,09/02/2020,9,2,2020,0,0,Afghanistan,AF,AFG,37172386
52,5e9ed0b93b43ce83895586dc,08/02/2020,8,2,2020,0,0,Afghanistan,AF,AFG,37172386
53,5e9ed0b93b43ce83895586dd,07/02/2020,7,2,2020,0,0,Afghanistan,AF,AFG,37172386
54,5e9ed0b93b43ce83895586de,06/02/2020,6,2,2020,0,0,Afghanistan,AF,AFG,37172386
55,5e9ed0b93b43ce83895586df,05/02/2020,5,2,2020,0,0,Afghanistan,AF,AFG,37172386
56,5e9ed0b93b43ce83895586e0,04/02/2020,4,2,2020,0,0,Afghanistan,AF,AFG,37172386
57,5e9ed0b93b43ce83895586e1,03/02/2020,3,2,2020,0,0,Afghanistan,AF,AFG,37172386
58,5e9ed0b93b43ce83895586e2,02/02/2020,2,2,2020,0,0,Afghanistan,AF,AFG,37172386
59,5e9ed0b93b43ce83895586e3,01/02/2020,1,2,2020,0,0,Afghanistan,AF,AFG,37172386
60,5e9ed0b93b43ce83895586e4,31/01/2020,31,1,2020,0,0,Afghanistan,AF,AFG,37172386
61,5e9ed0b93b43ce83895586e5,30/01/2020,30,1,2020,0,0,Afghanistan,AF,AFG,37172386
62,5e9ed0b93b43ce83895586e6,29/01/2020,29,1,2020,0,0,Afghanistan,AF,AFG,37172386
63,5e9ed0b93b43ce83895586e7,28/01/2020,28,1,2020,0,0,Afghanistan,AF,AFG,37172386
64,5e9ed0b93b43ce83895586e8,27/01/2020,27,1,2020,0,0,Afghanistan,AF,AFG,37172386
65,5e9ed0b93b43ce83895586e9,26/01/2020,26,1,2020,0,0,Afghanistan,AF,AFG,37172386
66,5e9ed0b93b43ce83895586ea,25/01/2020,25,1,2020,0,0,Afghanistan,AF,AFG,37172386
67,5e9ed0b93b43ce83895586eb,24/01/2020,24,1,2020,0,0,Afghanistan,AF,AFG,37172386
68,5e9ed0b93b43ce83895586ec,23/01/2020,23,1,2020,0,0,Afghanistan,AF,AFG,37172386
69,5e9ed0b93b43ce83895586ed,22/01/2020,22,1,2020,0,0,Afghanistan,AF,AFG,37172386
70,5e9ed0b93b43ce83895586ee,21/01/2020,21,1,2020,0,0,Afghanistan,AF,AFG,37172386
71,5e9ed0b93b43ce83895586ef,20/01/2020,20,1,2020,0,0,Afghanistan,AF,AFG,37172386
72,5e9ed0b93b43ce83895586f0,19/01/2020,19,1,2020,0,0,Afghanistan,AF,AFG,37172386
73,5e9ed0b93b43ce83895586f1,18/01/2020,18,1,2020,0,0,Afghanistan,AF,AFG,37172386
74,5e9ed0b93b43ce83895586f2,17/01/2020,17,1,2020,0,0,Afghanistan,AF,AFG,37172386
75,5e9ed0b93b43ce83895586f3,16/01/2020,16,1,2020,0,0,Afghanistan,AF,AFG,37172386
76,5e9ed0b93b43ce83895586f4,15/01/2020,15,1,2020,0,0,Afghanistan,AF,AFG,37172386
77,5e9ed0b93b43ce83895586f5,14/01/2020,14,1,2020,0,0,Afghanistan,AF,AFG,37172386
78,5e9ed0b93b43ce83895586f6,13/01/2020,13,1,2020,0,0,Afghanistan,AF,AFG,37172386
79,5e9ed0b93b43ce83895586f7,12/01/2020,12,1,2020,0,0,Afghanistan,AF,AFG,37172386
80,5e9ed0b93b43ce83895586f8,11/01/2020,11,1,2020,0,0,Afghanistan,AF,AFG,37172386
81,5e9ed0b93b43ce83895586f9,10/01/2020,10,1,2020,0,0,Afghanistan,AF,AFG,37172386
82,5e9ed0b93b43ce83895586fa,09/01/2020,9,1,2020,0,0,Afghanistan,AF,AFG,37172386
83,5e9ed0b93b43ce83895586fb,08/01/2020,8,1,2020,0,0,Afghanistan,AF,AFG,37172386
84,5e9ed0b93b43ce83895586fc,07/01/2020,7,1,2020,0,0,Afghanistan,AF,AFG,37172386
85,5e9ed0b93b43ce83895586fd,06/01/2020,6,1,2020,0,0,Afghanistan,AF,AFG,37172386
86,5e9ed0b93b43ce83895586fe,05/01/2020,5,1,2020,0,0,Afghanistan,AF,AFG,37172386
87,5e9ed0b93b43ce83895586ff,04/01/2020,4,1,2020,0,0,Afghanistan,AF,AFG,37172386
88,5e9ed0b93b43ce8389558700,03/01/2020,3,1,2020,0,0,Afghanistan,AF,AFG,37172386
89,5e9ed0b93b43ce8389558701,02/01/2020,2,1,2020,0,0,Afghanistan,AF,AFG,37172386
90,5e9ed0b93b43ce8389558702,01/01/2020,1,1,2020,0,0,Afghanistan,AF,AFG,37172386
91,5e9ed0b93b43ce8389558703,31/12/2019,31,12,2019,0,0,Afghanistan,AF,AFG,37172386
92,5e9ed0b93b43ce8389558704,10/04/2020,10,4,2020,9,1,Albania,AL,ALB,2866376
93,5e9ed0b93b43ce8389558705,09/04/2020,9,4,2020,17,0,Albania,AL,ALB,2866376
94,5e9ed0b93b43ce8389558706,08/04/2020,8,4,2020,6,0,Albania,AL,ALB,2866376
95,5e9ed0b93b43ce8389558707,07/04/2020,7,4,2020,16,1,Albania,AL,ALB,2866376
96,5e9ed0b93b43ce8389558708,06/04/2020,6,4,2020,28,2,Albania,AL,ALB,2866376
97,5e9ed0b93b43ce8389558709,05/04/2020,5,4,2020,29,2,Albania,AL,ALB,2866376
98,5e9ed0b93b43ce838955870a,04/04/2020,4,4,2020,27,1,Albania,AL,ALB,2866376
99,5e9ed0b93b43ce838955870b,03/04/2020,3,4,2020,18,1,Albania,AL,ALB,2866376
100,5e9ed0b93b43ce838955870c,02/04/2020,2,4,2020,16,0,Albania,AL,ALB,2866376
101,5e9ed0b93b43ce838955870d,01/04/2020,1,4,2020,20,3,Albania,AL,ALB,2866376
102,5e9ed0b93b43ce838955870e,31/03/2020,31,3,2020,11,2,Albania,AL,ALB,2866376
103,5e9ed0b93b43ce838955870f,30/03/2020,30,3,2020,15,0,Albania,AL,ALB,2866376
104,5e9ed0b93b43ce8389558710,29/03/2020,29,3,2020,11,1,Albania,AL,ALB,2866376
105,5e9ed0b93b43ce8389558711,28/03/2020,28,3,2020,12,3,Albania,AL,ALB,2866376
106,5e9ed0b93b43ce8389558712,27/03/2020,27,3,2020,28,1,Albania,AL,ALB,2866376
107,5e9ed0b93b43ce8389558713,26/03/2020,26,3,2020,23,0,Albania,AL,ALB,2866376
108,5e9ed0b93b43ce8389558714,25/03/2020,25,3,2020,23,1,Albania,AL,ALB,2866376
109,5e9ed0b93b43ce8389558715,24/03/2020,24,3,2020,11,2,Albania,AL,ALB,2866376
110,5e9ed0b93b43ce8389558716,23/03/2020,23,3,2020,13,0,Albania,AL,ALB,2866376
111,5e9ed0b93b43ce8389558717,22/03/2020,22,3,2020,6,0,Albania,AL,ALB,2866376
112,5e9ed0b93b43ce8389558718,21/03/2020,21,3,2020,0,0,Albania,AL,ALB,2866376
113,5e9ed0b93b43ce8389558719,20/03/2020,20,3,2020,11,0,Albania,AL,ALB,2866376
114,5e9ed0b93b43ce838955871a,19/03/2020,19,3,2020,4,1,Albania,AL,ALB,2866376
115,5e9ed0b93b43ce838955871b,18/03/2020,18,3,2020,4,0,Albania,AL,ALB,2866376
116,5e9ed0b93b43ce838955871c,17/03/2020,17,3,2020,9,0,Albania,AL,ALB,2866376
117,5e9ed0b93b43ce838955871d,16/03/2020,16,3,2020,4,0,Albania,AL,ALB,2866376
118,5e9ed0b93b43ce838955871e,15/03/2020,15,3,2020,5,0,Albania,AL,ALB,2866376
119,5e9ed0b93b43ce838955871f,14/03/2020,14,3,2020,10,0,Albania,AL,ALB,2866376
120,5e9ed0b93b43ce8389558720,13/03/2020,13,3,2020,12,0,Albania,AL,ALB,2866376
121,5e9ed0b93b43ce8389558721,12/03/2020,12,3,2020,1,1,Albania,AL,ALB,2866376
122,5e9ed0b93b43ce8389558722,11/03/2020,11,3,2020,4,0,Albania,AL,ALB,2866376
123,5e9ed0b93b43ce8389558723,10/03/2020,10,3,2020,4,0,Albania,AL,ALB,2866376
124,5e9ed0b93b43ce8389558724,09/03/2020,9,3,2020,2,0,Albania,AL,ALB,2866376
125,5e9ed0b93b43ce8389558725,10/04/2020,10,4,2020,19,2,Andorra,AD,AND,77006
126,5e9ed0b93b43ce8389558726,10/04/2020,10,4,2020,94,30,Algeria,DZ,DZA,42228429
127,5e9ed0b93b43ce8389558727,09/04/2020,9,4,2020,104,11,Algeria,DZ,DZA,42228429
128,5e9ed0b93b43ce8389558728,08/04/2020,8,4,2020,45,21,Algeria,DZ,DZA,42228429
129,5e9ed0b93b43ce8389558729,07/04/2020,7,4,2020,103,21,Algeria,DZ,DZA,42228429
130,5e9ed0b93b43ce838955872a,06/04/2020,6,4,2020,20,22,Algeria,DZ,DZA,42228429
131,5e9ed0b93b43ce838955872b,05/04/2020,5,4,2020,314,47,Algeria,DZ,DZA,42228429
132,5e9ed0b93b43ce838955872c,04/04/2020,4,4,2020,139,25,Algeria,DZ,DZA,42228429
133,5e9ed0b93b43ce838955872d,03/04/2020,3,4,2020,0,0,Algeria,DZ,DZA,42228429
134,5e9ed0b93b43ce838955872e,02/04/2020,2,4,2020,263,23,Algeria,DZ,DZA,42228429
135,5e9ed0b93b43ce838955872f,01/04/2020,1,4,2020,73,4,Algeria,DZ,DZA,42228429
136,5e9ed0b93b43ce8389558730,31/03/2020,31,3,2020,57,2,Algeria,DZ,DZA,42228429
137,5e9ed0b93b43ce8389558731,30/03/2020,30,3,2020,45,3,Algeria,DZ,DZA,42228429
138,5e9ed0b93b43ce8389558732,29/03/2020,29,3,2020,104,5,Algeria,DZ,DZA,42228429
139,5e9ed0b93b43ce8389558733,28/03/2020,28,3,2020,0,0,Algeria,DZ,DZA,42228429
140,5e9ed0b93b43ce8389558734,27/03/2020,27,3,2020,41,4,Algeria,DZ,DZA,42228429
141,5e9ed0b93b43ce8389558735,26/03/2020,26,3,2020,33,0,Algeria,DZ,DZA,42228429
142,5e9ed0b93b43ce8389558736,25/03/2020,25,3,2020,42,0,Algeria,DZ,DZA,42228429
143,5e9ed0b93b43ce8389558737,24/03/2020,24,3,2020,87,2,Algeria,DZ,DZA,42228429
144,5e9ed0b93b43ce8389558738,23/03/2020,23,3,2020,8,5,Algeria,DZ,DZA,42228429
145,5e9ed0b93b43ce8389558739,22/03/2020,22,3,2020,0,0,Algeria,DZ,DZA,42228429
146,5e9ed0b93b43ce838955873a,21/03/2020,21,3,2020,12,3,Algeria,DZ,DZA,42228429
147,5e9ed0b93b43ce838955873b,20/03/2020,20,3,2020,9,1,Algeria,DZ,DZA,42228429
148,5e9ed0b93b43ce838955873c,19/03/2020,19,3,2020,13,1,Algeria,DZ,DZA,42228429
149,5e9ed0b93b43ce838955873d,18/03/2020,18,3,2020,0,1,Algeria,DZ,DZA,42228429
150,5e9ed0b93b43ce838955873e,17/03/2020,17,3,2020,12,0,Algeria,DZ,DZA,42228429
151,5e9ed0b93b43ce838955873f,16/03/2020,16,3,2020,11,2,Algeria,DZ,DZA,42228429
152,5e9ed0b93b43ce8389558740,15/03/2020,15,3,2020,11,0,Algeria,DZ,DZA,42228429
153,5e9ed0b93b43ce8389558741,14/03/2020,14,3,2020,2,1,Algeria,DZ,DZA,42228429
154,5e9ed0b93b43ce8389558742,13/03/2020,13,3,2020,4,1,Algeria,DZ,DZA,42228429
155,5e9ed0b93b43ce8389558743,12/03/2020,12,3,2020,0,0,Algeria,DZ,DZA,42228429
156,5e9ed0b93b43ce8389558744,09/03/2020,9,3,2020,3,0,Algeria,DZ,DZA,42228429
157,5e9ed0b93b43ce8389558745,06/03/2020,6,3,2020,5,0,Algeria,DZ,DZA,42228429
158,5e9ed0b93b43ce8389558746,05/03/2020,5,3,2020,7,0,Algeria,DZ,DZA,42228429
159,5e9ed0b93b43ce8389558747,04/03/2020,4,3,2020,2,0,Algeria,DZ,DZA,42228429
160,5e9ed0b93b43ce8389558748,02/03/2020,2,3,2020,2,0,Algeria,DZ,DZA,42228429
161,5e9ed0b93b43ce8389558749,01/03/2020,1,3,2020,0,0,Algeria,DZ,DZA,42228429
162,5e9ed0b93b43ce838955874a,29/02/2020,29,2,2020,0,0,Algeria,DZ,DZA,42228429
163,5e9ed0b93b43ce838955874b,28/02/2020,28,2,2020,0,0,Algeria,DZ,DZA,42228429
164,5e9ed0b93b43ce838955874c,27/02/2020,27,2,2020,0,0,Algeria,DZ,DZA,42228429
165,5e9ed0b93b43ce838955874d,26/02/2020,26,2,2020,1,0,Algeria,DZ,DZA,42228429
166,5e9ed0b93b43ce838955874e,25/02/2020,25,2,2020,0,0,Algeria,DZ,DZA,42228429
167,5e9ed0b93b43ce838955874f,24/02/2020,24,2,2020,0,0,Algeria,DZ,DZA,42228429
168,5e9ed0b93b43ce8389558750,23/02/2020,23,2,2020,0,0,Algeria,DZ,DZA,42228429
169,5e9ed0b93b43ce8389558751,22/02/2020,22,2,2020,0,0,Algeria,DZ,DZA,42228429
170,5e9ed0b93b43ce8389558752,21/02/2020,21,2,2020,0,0,Algeria,DZ,DZA,42228429
171,5e9ed0b93b43ce8389558753,20/02/2020,20,2,2020,0,0,Algeria,DZ,DZA,42228429
172,5e9ed0b93b43ce8389558754,19/02/2020,19,2,2020,0,0,Algeria,DZ,DZA,42228429
173,5e9ed0b93b43ce8389558755,18/02/2020,18,2,2020,0,0,Algeria,DZ,DZA,42228429
174,5e9ed0b93b43ce8389558756,17/02/2020,17,2,2020,0,0,Algeria,DZ,DZA,42228429
175,5e9ed0b93b43ce8389558757,16/02/2020,16,2,2020,0,0,Algeria,DZ,DZA,42228429
176,5e9ed0b93b43ce8389558758,15/02/2020,15,2,2020,0,0,Algeria,DZ,DZA,42228429
177,5e9ed0b93b43ce8389558759,14/02/2020,14,2,2020,0,0,Algeria,DZ,DZA,42228429
178,5e9ed0b93b43ce838955875a,13/02/2020,13,2,2020,0,0,Algeria,DZ,DZA,42228429
179,5e9ed0b93b43ce838955875b,12/02/2020,12,2,2020,0,0,Algeria,DZ,DZA,42228429
180,5e9ed0b93b43ce838955875c,11/02/2020,11,2,2020,0,0,Algeria,DZ,DZA,42228429
181,5e9ed0b93b43ce838955875d,10/02/2020,10,2,2020,0,0,Algeria,DZ,DZA,42228429
182,5e9ed0b93b43ce838955875e,09/02/2020,9,2,2020,0,0,Algeria,DZ,DZA,42228429
183,5e9ed0b93b43ce838955875f,08/02/2020,8,2,2020,0,0,Algeria,DZ,DZA,42228429
184,5e9ed0b93b43ce8389558760,07/02/2020,7,2,2020,0,0,Algeria,DZ,DZA,42228429
185,5e9ed0b93b43ce8389558761,06/02/2020,6,2,2020,0,0,Algeria,DZ,DZA,42228429
186,5e9ed0b93b43ce8389558762,05/02/2020,5,2,2020,0,0,Algeria,DZ,DZA,42228429
187,5e9ed0b93b43ce8389558763,04/02/2020,4,2,2020,0,0,Algeria,DZ,DZA,42228429
188,5e9ed0b93b43ce8389558764,03/02/2020,3,2,2020,0,0,Algeria,DZ,DZA,42228429
189,5e9ed0b93b43ce8389558765,02/02/2020,2,2,2020,0,0,Algeria,DZ,DZA,42228429
190,5e9ed0b93b43ce8389558766,01/02/2020,1,2,2020,0,0,Algeria,DZ,DZA,42228429
191,5e9ed0b93b43ce8389558767,31/01/2020,31,1,2020,0,0,Algeria,DZ,DZA,42228429
192,5e9ed0b93b43ce8389558768,30/01/2020,30,1,2020,0,0,Algeria,DZ,DZA,42228429
193,5e9ed0b93b43ce8389558769,29/01/2020,29,1,2020,0,0,Algeria,DZ,DZA,42228429
194,5e9ed0b93b43ce838955876a,28/01/2020,28,1,2020,0,0,Algeria,DZ,DZA,42228429
195,5e9ed0b93b43ce838955876b,27/01/2020,27,1,2020,0,0,Algeria,DZ,DZA,42228429
196,5e9ed0b93b43ce838955876c,26/01/2020,26,1,2020,0,0,Algeria,DZ,DZA,42228429
197,5e9ed0b93b43ce838955876d,25/01/2020,25,1,2020,0,0,Algeria,DZ,DZA,42228429
198,5e9ed0b93b43ce838955876e,24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,42228429
199,5e9ed0b93b43ce838955876f,23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,42228429
200,5e9ed0b93b43ce8389558770,22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,42228429
201,5e9ed0b93b43ce8389558771,21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,42228429
202,5e9ed0b93b43ce8389558772,20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,42228429
203,5e9ed0b93b43ce8389558773,19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,42228429
204,5e9ed0b93b43ce8389558774,18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,42228429
205,5e9ed0b93b43ce8389558775,17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,42228429
206,5e9ed0b93b43ce8389558776,16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,42228429
207,5e9ed0b93b43ce8389558777,15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,42228429
208,5e9ed0b93b43ce8389558778,14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,42228429
209,5e9ed0b93b43ce8389558779,13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,42228429
210,5e9ed0b93b43ce838955877a,12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,42228429
211,5e9ed0b93b43ce838955877b,11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,42228429
212,5e9ed0b93b43ce838955877c,10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,42228429
213,5e9ed0b93b43ce838955877d,09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,42228429
214,5e9ed0b93b43ce838955877e,08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,42228429
215,5e9ed0b93b43ce838955877f,07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,42228429
216,5e9ed0b93b43ce8389558780,06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,42228429
217,5e9ed0b93b43ce8389558781,05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,42228429
218,5e9ed0b93b43ce8389558782,04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,42228429
219,5e9ed0b93b43ce8389558783,03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,42228429
220,5e9ed0b93b43ce8389558784,02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,42228429
221,5e9ed0b93b43ce8389558785,01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,42228429
222,5e9ed0b93b43ce8389558786,31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,42228429
223,5e9ed0b93b43ce8389558787,09/04/2020,9,4,2020,19,1,Andorra,AD,AND,77006
224,5e9ed0b93b43ce8389558788,08/04/2020,8,4,2020,19,1,Andorra,AD,AND,77006
225,5e9ed0b93b43ce8389558789,07/04/2020,7,4,2020,25,3,Andorra,AD,AND,77006
226,5e9ed0b93b43ce838955878a,06/04/2020,6,4,2020,35,1,Andorra,AD,AND,77006
227,5e9ed0b93b43ce838955878b,05/04/2020,5,4,2020,27,1,Andorra,AD,AND,77006
228,5e9ed0b93b43ce838955878c,04/04/2020,4,4,2020,11,1,Andorra,AD,AND,77006
229,5e9ed0b93b43ce838955878d,03/04/2020,3,4,2020,38,1,Andorra,AD,AND,77006
230,5e9ed0b93b43ce838955878e,02/04/2020,2,4,2020,14,2,Andorra,AD,AND,77006
231,5e9ed0b93b43ce838955878f,01/04/2020,1,4,2020,6,4,Andorra,AD,AND,77006
232,5e9ed0b93b43ce8389558790,31/03/2020,31,3,2020,36,2,Andorra,AD,AND,77006
233,5e9ed0b93b43ce8389558791,30/03/2020,30,3,2020,26,2,Andorra,AD,AND,77006
234,5e9ed0b93b43ce8389558792,29/03/2020,29,3,2020,41,1,Andorra,AD,AND,77006
235,5e9ed0b93b43ce8389558793,28/03/2020,28,3,2020,43,0,Andorra,AD,AND,77006
236,5e9ed0b93b43ce8389558794,27/03/2020,27,3,2020,36,3,Andorra,AD,AND,77006
237,5e9ed0b93b43ce8389558795,26/03/2020,26,3,2020,24,0,Andorra,AD,AND,77006
238,5e9ed0b93b43ce8389558796,25/03/2020,25,3,2020,31,0,Andorra,AD,AND,77006
239,5e9ed0b93b43ce8389558797,24/03/2020,24,3,2020,20,0,Andorra,AD,AND,77006
240,5e9ed0b93b43ce8389558798,23/03/2020,23,3,2020,25,0,Andorra,AD,AND,77006
241,5e9ed0b93b43ce8389558799,22/03/2020,22,3,2020,13,0,Andorra,AD,AND,77006
242,5e9ed0b93b43ce838955879a,21/03/2020,21,3,2020,0,0,Andorra,AD,AND,77006
243,5e9ed0b93b43ce838955879b,20/03/2020,20,3,2020,22,0,Andorra,AD,AND,77006
244,5e9ed0b93b43ce838955879c,19/03/2020,19,3,2020,39,0,Andorra,AD,AND,77006
245,5e9ed0b93b43ce838955879d,18/03/2020,18,3,2020,0,0,Andorra,AD,AND,77006
246,5e9ed0b93b43ce838955879e,17/03/2020,17,3,2020,9,0,Andorra,AD,AND,77006
247,5e9ed0b93b43ce838955879f,16/03/2020,16,3,2020,3,0,Andorra,AD,AND,77006
248,5e9ed0b93b43ce83895587a0,14/03/2020,14,3,2020,1,0,Andorra,AD,AND,77006
249,5e9ed0b93b43ce83895587a1,03/03/2020,3,3,2020,1,0,Andorra,AD,AND,77006
250,5e9ed0b93b43ce83895587a2,10/04/2020,10,4,2020,0,0,Angola,AO,AGO,30809762
251,5e9ed0b93b43ce83895587a3,09/04/2020,9,4,2020,2,0,Angola,AO,AGO,30809762
252,5e9ed0b93b43ce83895587a4,08/04/2020,8,4,2020,1,0,Angola,AO,AGO,30809762
253,5e9ed0b93b43ce83895587a5,07/04/2020,7,4,2020,2,0,Angola,AO,AGO,30809762
254,5e9ed0b93b43ce83895587a6,06/04/2020,6,4,2020,4,0,Angola,AO,AGO,30809762
255,5e9ed0b93b43ce83895587a7,05/04/2020,5,4,2020,2,0,Angola,AO,AGO,30809762
256,5e9ed0b93b43ce83895587a8,04/04/2020,4,4,2020,0,0,Angola,AO,AGO,30809762
257,5e9ed0b93b43ce83895587a9,03/04/2020,3,4,2020,0,0,Angola,AO,AGO,30809762
